Number of devices,Interaction,Signals,Successful rate
2,234.0,1130.0,67.261905
3,334.0,1598.0,69.444444
4,422.0,2030.0,70.535714
5,533.0,2565.0,70.119048
6,670.0,3206.0,68.849206
