Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.369048
3,357.0,1725.0,66.666667
4,460.0,2220.0,67.708333
5,571.0,2755.0,67.857143
6,710.0,3358.0,67.460317
