Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,317.0,1525.0,70.634921
4,414.0,1990.0,71.130952
5,505.0,2425.0,71.904762
6,598.0,2870.0,72.222222
