Number of devices,Interaction,Signals,Successful rate
2,234.0,1122.0,67.857143
3,360.0,1704.0,67.063492
4,452.0,2180.0,68.303571
5,586.0,2770.0,67.738095
6,678.0,3270.0,68.154762
