Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.369048
3,368.0,1744.0,66.269841
4,466.0,2266.0,66.815476
5,582.0,2830.0,66.785714
6,684.0,3324.0,67.460317
