Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.369048
3,364.0,1748.0,66.071429
4,476.0,2300.0,66.517857
5,605.0,2845.0,67.02381
6,692.0,3340.0,67.460317
