Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,360.0,1728.0,66.468254
4,482.0,2298.0,66.517857
5,591.0,2855.0,66.666667
6,714.0,3426.0,66.56746
