Number of devices,Interaction,Signals,Successful rate
2,244.0,1172.0,66.071429
3,361.0,1745.0,66.269841
4,478.0,2310.0,66.220238
5,585.0,2825.0,66.904762
6,704.0,3400.0,66.865079
