Number of devices,Interaction,Signals,Successful rate
2,208.0,1008.0,70.833333
3,319.0,1535.0,70.436508
4,440.0,2120.0,69.196429
5,537.0,2585.0,69.880952
6,660.0,3204.0,68.650794
