Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,340.0,1628.0,68.452381
4,430.0,2070.0,69.940476
5,555.0,2675.0,68.809524
6,660.0,3156.0,69.444444
