Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.369048
3,359.0,1711.0,66.865079
4,464.0,2256.0,66.964286
5,608.0,2880.0,66.428571
6,716.0,3436.0,66.468254
