Number of devices,Interaction,Signals,Successful rate
2,224.0,1088.0,68.452381
3,344.0,1672.0,67.460317
4,464.0,2240.0,67.410714
5,595.0,2835.0,67.02381
6,692.0,3316.0,67.857143
