Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,346.0,1658.0,68.055556
4,468.0,2244.0,67.410714
5,579.0,2795.0,67.380952
6,694.0,3350.0,67.361111
