Number of devices,Interaction,Signals,Successful rate
2,228.0,1100.0,68.452381
3,349.0,1685.0,67.460317
4,470.0,2270.0,66.964286
5,588.0,2820.0,67.142857
6,720.0,3384.0,67.261905
