Number of devices,Interaction,Signals,Successful rate
2,232.0,1120.0,67.559524
3,330.0,1578.0,69.84127
4,422.0,2014.0,70.982143
5,524.0,2500.0,71.071429
6,616.0,2936.0,71.72619
