Number of devices,Interaction,Signals,Successful rate
2,222.0,1062.0,69.940476
3,348.0,1668.0,67.857143
4,466.0,2234.0,67.559524
5,575.0,2775.0,67.619048
6,688.0,3320.0,67.65873
