Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,343.0,1655.0,68.055556
4,468.0,2228.0,67.559524
5,582.0,2790.0,67.5
6,694.0,3350.0,67.361111
