Number of devices,Interaction,Signals,Successful rate
2,236.0,1132.0,67.261905
3,359.0,1711.0,66.865079
4,462.0,2182.0,68.452381
5,561.0,2705.0,68.452381
6,662.0,3190.0,69.047619
