Number of devices,Interaction,Signals,Successful rate
2,230.0,1110.0,67.857143
3,354.0,1698.0,67.261905
4,458.0,2210.0,67.857143
5,591.0,2815.0,67.261905
6,714.0,3402.0,66.964286
