Number of devices,Interaction,Signals,Successful rate
2,234.0,1122.0,67.857143
3,347.0,1675.0,67.65873
4,476.0,2252.0,67.261905
5,574.0,2750.0,67.97619
6,680.0,3280.0,68.055556
