Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,355.0,1691.0,67.460317
4,474.0,2258.0,67.261905
5,571.0,2755.0,67.857143
6,694.0,3326.0,67.65873
