Number of devices,Interaction,Signals,Successful rate
2,232.0,1112.0,68.154762
3,356.0,1708.0,67.063492
4,472.0,2232.0,67.708333
5,577.0,2785.0,67.5
6,724.0,3404.0,67.063492
