Number of devices,Interaction,Signals,Successful rate
2,236.0,1132.0,67.261905
3,359.0,1711.0,66.865079
4,482.0,2282.0,66.815476
5,577.0,2785.0,67.380952
6,686.0,3334.0,67.361111
