Number of devices,Interaction,Signals,Successful rate
2,214.0,1030.0,70.535714
3,305.0,1465.0,71.825397
4,442.0,2114.0,69.345238
5,550.0,2630.0,69.404762
6,648.0,3096.0,70.138889
