Number of devices,Interaction,Signals,Successful rate
2,212.0,1020.0,70.833333
3,325.0,1565.0,69.84127
4,432.0,2080.0,69.791667
5,552.0,2680.0,68.571429
6,650.0,3154.0,69.146825
