Number of devices,Interaction,Signals,Successful rate
2,234.0,1130.0,67.261905
3,341.0,1645.0,68.055556
4,472.0,2232.0,67.559524
5,567.0,2735.0,68.095238
6,674.0,3226.0,68.551587
