Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,327.0,1575.0,69.642857
4,424.0,2040.0,70.386905
5,519.0,2495.0,70.952381
6,656.0,3136.0,69.742063
