Number of devices,Interaction,Signals,Successful rate
2,232.0,1120.0,67.559524
3,330.0,1602.0,68.849206
4,430.0,2070.0,69.940476
5,551.0,2655.0,69.047619
6,688.0,3296.0,67.956349
