Number of devices,Interaction,Signals,Successful rate
2,188.0,900.0,74.404762
3,321.0,1545.0,70.238095
4,446.0,2134.0,69.047619
5,546.0,2610.0,69.761905
6,664.0,3176.0,69.146825
