Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,66.964286
3,361.0,1721.0,66.666667
4,458.0,2210.0,67.857143
5,575.0,2775.0,67.619048
6,684.0,3300.0,67.857143
