Number of devices,Interaction,Signals,Successful rate
2,224.0,1080.0,69.047619
3,343.0,1655.0,67.857143
4,438.0,2110.0,69.345238
5,534.0,2550.0,70.47619
6,634.0,3050.0,70.436508
