Number of devices,Interaction,Signals,Successful rate
2,226.0,1090.0,68.452381
3,325.0,1565.0,69.84127
4,454.0,2190.0,68.154762
5,571.0,2755.0,67.857143
6,718.0,3398.0,67.063492
