Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,66.964286
3,364.0,1724.0,66.666667
4,454.0,2190.0,68.005952
5,592.0,2800.0,67.380952
6,686.0,3286.0,68.055556
