Number of devices,Interaction,Signals,Successful rate
2,234.0,1122.0,67.857143
3,348.0,1668.0,67.65873
4,470.0,2238.0,67.410714
5,570.0,2730.0,68.095238
6,664.0,3200.0,68.849206
