Number of devices,Interaction,Signals,Successful rate
2,244.0,1180.0,65.77381
3,363.0,1755.0,66.071429
4,476.0,2300.0,66.517857
5,581.0,2805.0,67.261905
6,698.0,3370.0,67.162698
