Number of devices,Interaction,Signals,Successful rate
2,246.0,1182.0,66.071429
3,359.0,1711.0,67.063492
4,478.0,2278.0,66.964286
5,587.0,2835.0,66.904762
6,746.0,3442.0,66.865079
