Number of devices,Interaction,Signals,Successful rate
2,226.0,1082.0,69.345238
3,355.0,1691.0,67.460317
4,476.0,2252.0,67.410714
5,574.0,2750.0,67.97619
6,684.0,3300.0,67.857143
