Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,338.0,1642.0,68.055556
4,438.0,2094.0,69.791667
5,568.0,2720.0,68.452381
6,678.0,3246.0,68.551587
