Number of devices,Interaction,Signals,Successful rate
2,228.0,1100.0,68.452381
3,351.0,1695.0,67.261905
4,460.0,2188.0,68.303571
5,554.0,2650.0,69.166667
6,650.0,3106.0,69.940476
