Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,343.0,1655.0,68.055556
4,466.0,2234.0,67.410714
5,602.0,2810.0,67.380952
6,692.0,3340.0,67.460317
