Number of devices,Interaction,Signals,Successful rate
2,192.0,928.0,73.214286
3,312.0,1512.0,70.634921
4,414.0,1990.0,71.130952
5,519.0,2495.0,71.071429
6,634.0,3050.0,70.436508
