Number of devices,Interaction,Signals,Successful rate
2,246.0,1174.0,66.369048
3,347.0,1675.0,67.65873
4,464.0,2208.0,68.005952
5,581.0,2765.0,67.857143
6,678.0,3222.0,68.75
