Number of devices,Interaction,Signals,Successful rate
2,196.0,948.0,72.619048
3,316.0,1532.0,70.238095
4,424.0,2040.0,70.386905
5,529.0,2545.0,70.357143
6,654.0,3126.0,69.84127
