Number of devices,Interaction,Signals,Successful rate
2,228.0,1100.0,68.452381
3,320.0,1528.0,70.833333
4,438.0,2094.0,69.791667
5,580.0,2740.0,68.214286
6,676.0,3236.0,68.75
