Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,349.0,1685.0,67.261905
4,452.0,2196.0,67.857143
5,594.0,2810.0,67.261905
6,702.0,3366.0,67.162698
