Number of devices,Interaction,Signals,Successful rate
2,226.0,1082.0,69.345238
3,343.0,1655.0,67.857143
4,464.0,2240.0,67.261905
5,567.0,2735.0,67.97619
6,678.0,3222.0,68.75
