Number of devices,Interaction,Signals,Successful rate
2,222.0,1062.0,69.940476
3,337.0,1625.0,68.650794
4,430.0,2070.0,69.940476
5,555.0,2675.0,68.809524
6,666.0,3210.0,68.75
