Number of devices,Interaction,Signals,Successful rate
2,230.0,1110.0,68.154762
3,343.0,1631.0,68.650794
4,470.0,2238.0,67.559524
5,577.0,2785.0,67.5
6,694.0,3350.0,67.361111
