Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,355.0,1715.0,66.865079
4,468.0,2244.0,67.410714
5,567.0,2735.0,68.095238
6,690.0,3330.0,67.559524
