Number of devices,Interaction,Signals,Successful rate
2,206.0,990.0,71.72619
3,332.0,1612.0,68.650794
4,460.0,2188.0,68.303571
5,561.0,2705.0,68.452381
6,684.0,3300.0,67.857143
