Number of devices,Interaction,Signals,Successful rate
2,234.0,1122.0,67.559524
3,356.0,1708.0,67.063492
4,452.0,2180.0,68.303571
5,593.0,2785.0,67.738095
6,690.0,3330.0,67.559524
