Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,66.964286
3,345.0,1665.0,67.857143
4,442.0,2130.0,69.047619
5,551.0,2655.0,69.047619
6,672.0,3240.0,68.452381
