Number of devices,Interaction,Signals,Successful rate
2,244.0,1180.0,66.071429
3,363.0,1755.0,65.873016
4,478.0,2278.0,66.964286
5,594.0,2850.0,66.785714
6,734.0,3454.0,66.56746
