Number of devices,Interaction,Signals,Successful rate
2,222.0,1078.0,68.75
3,316.0,1532.0,70.238095
4,410.0,1986.0,70.982143
5,538.0,2610.0,69.404762
6,670.0,3206.0,68.849206
