Number of devices,Interaction,Signals,Successful rate
2,228.0,1108.0,67.857143
3,352.0,1688.0,67.261905
4,478.0,2278.0,66.815476
5,604.0,2860.0,66.785714
6,728.0,3424.0,66.765873
