Number of devices,Interaction,Signals,Successful rate
2,208.0,1008.0,70.833333
3,334.0,1622.0,68.452381
4,466.0,2234.0,67.559524
5,563.0,2715.0,68.333333
6,674.0,3250.0,68.353175
