Number of devices,Interaction,Signals,Successful rate
2,232.0,1120.0,67.559524
3,357.0,1701.0,67.261905
4,480.0,2288.0,66.815476
5,592.0,2840.0,66.904762
6,692.0,3340.0,67.460317
