Number of devices,Interaction,Signals,Successful rate
2,216.0,1040.0,70.238095
3,315.0,1515.0,70.833333
4,446.0,2134.0,69.196429
5,544.0,2600.0,69.880952
6,664.0,3176.0,69.246032
