Number of devices,Interaction,Signals,Successful rate
1,204.0,374.0,89.880952
2,346.0,382.0,100.0
3,519.0,565.0,100.0
4,685.0,737.0,100.0
5,856.0,917.0,100.0
6,1027.0,1097.0,100.0
7,1198.0,1277.0,100.0
