Number of devices,Interaction,Signals,Successful rate
2,194.0,930.0,73.511905
3,284.0,1372.0,73.412698
4,406.0,1950.0,71.72619
5,517.0,2485.0,71.190476
6,628.0,3020.0,70.734127
