Number of devices,Interaction,Signals,Successful rate
2,210.0,1010.0,71.130952
3,345.0,1641.0,68.452381
4,456.0,2200.0,68.005952
5,567.0,2695.0,68.571429
6,668.0,3220.0,68.650794
