Number of devices,Interaction,Signals,Successful rate
2,234.0,1130.0,67.261905
3,339.0,1635.0,68.452381
4,460.0,2204.0,68.005952
5,569.0,2745.0,67.97619
6,704.0,3352.0,67.460317
