Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.369048
3,357.0,1701.0,67.063492
4,472.0,2264.0,66.964286
5,569.0,2745.0,67.857143
6,666.0,3210.0,68.75
