Number of devices,Interaction,Signals,Successful rate
2,246.0,1182.0,66.071429
3,367.0,1751.0,66.269841
4,464.0,2240.0,67.410714
5,586.0,2810.0,67.261905
6,704.0,3328.0,67.757937
